grid_id,lat,lon,climate_sequence_id,power_lat,power_lon
AHN-00925,25.96382507767406,48.05399823406012,CLIMS25p75_48p25,25.75,48.25
AHN-00926,25.965822589560823,48.15376272090987,CLIMS25p75_48p25,25.75,48.25
AHN-00927,25.967751478385914,48.25353753901863,CLIMS25p75_48p25,25.75,48.25
AHN-00928,25.969611717167044,48.353322327888996,CLIMS25p75_48p25,25.75,48.25
AHN-00929,25.9714032799026,48.45311672682653,CLIMS25p75_48p25,25.75,48.25
AHN-00930,25.973126141526283,48.55292037490961,CLIMS25p75_48p75,25.75,48.75
AHN-00931,25.974780277945207,48.65273291103589,CLIMS25p75_48p75,25.75,48.75
AHN-00932,25.976365666014434,48.75255397391201,CLIMS25p75_48p75,25.75,48.75
AHN-00933,25.97788228353978,48.85238320203476,CLIMS25p75_48p75,25.75,48.75
AHN-00934,25.979330109301685,48.952220233755284,CLIMS25p75_48p75,25.75,48.75
AHN-00935,25.98070912303294,49.0520647072365,CLIMS25p75_49p25,25.75,49.25
AHN-00936,25.982019305423368,49.15191626049458,CLIMS25p75_49p25,25.75,49.25
AHN-00937,26.04294383205441,47.55271070866901,CLIMS26p25_47p75,26.25,47.75
AHN-00938,26.0452933455083,47.652493991578496,CLIMS26p25_47p75,26.25,47.75
AHN-00939,26.04757411253446,47.75228944492359,CLIMS26p25_47p75,26.25,47.75
AHN-00940,26.04978610125538,47.8520967082372,CLIMS26p25_47p75,26.25,47.75
AHN-00941,26.051929280736815,47.9519154207553,CLIMS26p25_47p75,26.25,47.75
AHN-00942,26.054003621003815,48.05174522152312,CLIMS26p25_48p25,26.25,48.25
AHN-00943,26.056009093051486,48.1515857493075,CLIMS26p25_48p25,26.25,48.25
AHN-00944,26.05794566881134,48.25143664265495,CLIMS26p25_48p25,26.25,48.25
AHN-00945,26.059813321186862,48.351297539875645,CLIMS26p25_48p25,26.25,48.25
AHN-00946,26.06161202403518,48.451168079097556,CLIMS26p25_48p25,26.25,48.25
AHN-00947,26.063341752174544,48.5510478981983,CLIMS26p25_48p75,26.25,48.75
AHN-00948,26.06500248139439,48.6509366348813,CLIMS26p25_48p75,26.25,48.75
AHN-00949,26.066594188417778,48.75083392664689,CLIMS26p25_48p75,26.25,48.75
AHN-00950,26.06811685095809,48.85073941081891,CLIMS26p25_48p75,26.25,48.75
AHN-00951,26.069570447684768,48.95065272451244,CLIMS26p25_48p75,26.25,48.75
AHN-00952,26.133077107713166,47.55006551698785,CLIMS26p25_47p75,26.25,47.75
AHN-00953,26.13543595907896,47.649925011689646,CLIMS26p25_47p75,26.25,47.75
AHN-00954,26.137725791138603,47.74979671733223,CLIMS26p25_47p75,26.25,47.75
AHN-00955,26.13994657185132,47.849680272254616,CLIMS26p25_47p75,26.25,47.75
AHN-00956,26.1420982701494,47.949575314509396,CLIMS26p25_47p75,26.25,47.75
AHN-00957,26.144180855900792,48.049481481923536,CLIMS26p25_48p25,26.25,48.25
AHN-00958,26.146194299950544,48.14939841209601,CLIMS26p25_48p25,26.25,48.25
AHN-00959,26.14813857409642,48.24932574236101,CLIMS26p25_48p25,26.25,48.25
AHN-00960,26.150013651105148,48.349263109836016,CLIMS26p25_48p25,26.25,48.25
AHN-00961,26.151819504714556,48.449210151439495,CLIMS26p25_48p25,26.25,48.25
AHN-00962,26.153556109599297,48.549166503869245,CLIMS26p25_48p75,26.25,48.75
AHN-00963,26.155223441429037,48.64913180360823,CLIMS26p25_48p75,26.25,48.75
AHN-00964,26.156821476837003,48.74910568694893,CLIMS26p25_48p75,26.25,48.75
AHN-00965,26.15980956970166,48.94907774873808,CLIMS26p25_48p75,26.25,48.75
AHN-00966,26.22320900556186,47.54740775289718,CLIMS26p25_47p75,26.25,47.75
AHN-00967,26.225577208766975,47.64734382081557,CLIMS26p25_47p75,26.25,47.75
AHN-00968,26.227876119395166,47.74729214042042,CLIMS26p25_47p75,26.25,47.75
AHN-00969,26.230105705240597,47.84725234887813,CLIMS26p25_47p75,26.25,47.75
AHN-00970,26.232265935074896,47.947224083045406,CLIMS26p25_47p75,26.25,47.75
AHN-00971,26.23435677862362,48.047206979535545,CLIMS26p25_48p25,26.25,48.25
AHN-00972,26.23637820659361,48.14720067474998,CLIMS26p25_48p25,26.25,48.25
AHN-00973,26.238330190637267,48.24720480479428,CLIMS26p25_48p25,26.25,48.25
AHN-00974,26.24021270338548,48.347219005638436,CLIMS26p25_48p25,26.25,48.25
AHN-00975,26.242025718429087,48.447242912926036,CLIMS26p25_48p25,26.25,48.25
AHN-00976,26.243769210359627,48.54727616218697,CLIMS26p25_48p75,26.25,48.75
AHN-00977,26.245443154697128,48.64731838868034,CLIMS26p25_48p75,26.25,48.75
AHN-00978,26.313339521489734,47.544737374453675,CLIMS26p25_47p75,26.25,47.75
AHN-00979,26.31571709055091,47.644750378171224,CLIMS26p25_47p75,26.25,47.75
AHN-00980,26.31802509335394,47.744775674622915,CLIMS26p25_47p75,26.25,47.75
AHN-00981,26.32026349753572,47.844812899745094,CLIMS26p25_47p75,26.25,47.75
AHN-00982,26.322432271705107,47.94486168920087,CLIMS26p25_47p75,26.25,47.75
AHN-00983,26.324531385447095,48.044921678385016,CLIMS26p25_48p25,26.25,48.25
AHN-00984,26.326560809312795,48.1449925024945,CLIMS26p25_48p25,26.25,48.25
AHN-00985,26.328520514817804,48.24507379643241,CLIMS26p25_48p25,26.25,48.25
AHN-00986,26.33041047447169,48.34516519491402,CLIMS26p25_48p25,26.25,48.25
AHN-00987,26.332230661728996,48.445266332423074,CLIMS26p25_48p25,26.25,48.25
AHN-00988,26.333981051035646,48.54537684323296,CLIMS26p25_48p75,26.25,48.75
AHN-00989,26.335661617803986,48.6454963613915,CLIMS26p25_48p75,26.25,48.75
AHN-00990,26.410419944872327,47.84236188623709,CLIMS26p25_47p75,26.25,47.75
AHN-00991,26.41259727624766,47.942488095562695,CLIMS26p25_47p75,26.25,47.75
AHN-00992,26.414704672644046,48.042625542278145,CLIMS26p25_48p25,26.25,48.25
AHN-00993,26.416742104450826,48.142773860355426,CLIMS26p25_48p25,26.25,48.25
AHN-00994,26.418709543069106,48.24293268347681,CLIMS26p25_48p25,26.25,48.25
AHN-00995,26.420606960842147,48.34310164513253,CLIMS26p25_48p25,26.25,48.25
AHN-00996,26.422434331123007,48.443280378589776,CLIMS26p25_48p25,26.25,48.25
AHN-00997,26.424191628212174,48.54346851686932,CLIMS26p25_48p75,26.25,48.75
AHN-00998,26.42587882741128,48.64366569284271,CLIMS26p25_48p75,26.25,48.75
AHN-00999,26.427495905000388,48.743871539119134,CLIMS26p25_48p75,26.25,48.75
AHN-01000,26.506922088357225,48.14054471311227,CLIMS26p75_48p25,26.75,48.25
AHN-01001,26.50889727178285,48.24078143194256,CLIMS26p75_48p25,26.75,48.25
AHN-01002,26.510802158979043,48.34102832351354,CLIMS26p75_48p25,26.75,48.25
AHN-01003,26.512636723151857,48.441285019869234,CLIMS26p75_48p25,26.75,48.25
AHN-01004,26.51440093848442,48.541551152797304,CLIMS26p75_48p75,26.75,48.75
AHN-01005,26.516094780159655,48.64182635393674,CLIMS26p75_48p75,26.75,48.75
AHN-01006,26.6028378343583,48.439280224512686,CLIMS26p75_48p25,26.75,48.25
AHN-01007,26.604608978460245,48.53962472049988,CLIMS26p75_48p75,26.75,48.75
AHN-01008,26.606309472720067,48.639978315398146,CLIMS26p75_48p75,26.75,48.75
